A0000604,535.526.260-00,Olívia Carter Sims,52.03,25,Matemática,Água Branca
A0000605,453.047.470-46,Decio Esteves Conceição,62.38,19,Marketing,Aiuruoca
A0000606,303.994.455-01,Marta Ebenezer Guimarães,26.2,27,Música,Embu-Guaçu
A0000607,930.324.384-62,Desirée Álvaro Lewis,63.91,17,Odontologia,Osasco
A0000608,653.207.537-05,Jason Nogueira Buck,96.79,26,Agronomia,Vila Medeiros
A0000609,207.781.331-84,Lee Pinheiro São,67.2,27,Análises Clínicas,São Manuel
A0000610,262.810.636-19,Gil Quixote Damião,94.42,17,Sistemas de Informação,Pancas
A0000611,052.332.803-61,Edgar Braz Muralha,96.6,18,Nutrição,Leme
A0000612,893.591.829-66,Gilbert Mack Douglas,68.64,26,Engenharia Civil,Jaraguá
A0000613,537.500.665-07,Ewerton Newton Canelada,56.21,23,Ciência da Computação,Ressaquinha
A0000614,957.821.243-77,Dean Hughes Orlando,99.71,17,Sistemas de Informação,Taboão da Serra
A0000615,240.142.990-58,Aguinaldo Ribeiro Richardson,63.34,28,Economia,Botucatu
A0000616,948.818.522-80,Luna Edwards Vasconcelos,57.17,26,Engenharia Elétrica,Confins
A0000617,845.956.615-33,Alisson Expedito Curtis,66.9,17,Engenharia Química,São Manuel
A0000618,434.926.847-26,Everton Burnett Wilson,83.57,21,Administração,Joinville
A0000619,296.850.723-02,Andre Belo Leme,57.72,21,Enfermagem,Brás
A0000620,709.070.087-98,Balduína Guerra Johnson,38.03,29,Engenharia Biomédica,Extrema
A0000621,083.989.569-09,Tomas Morrison Farias,97.64,29,Nutrição,Ferraz de Vasconcelos
A0000622,129.944.459-80,Gal Pearson Rice,56.85,24,Tecnologia em Alimentos,Embu das Artes
A0000623,288.578.407-51,Dexter Norman Bradley,82.76,30,Hotelaria,Itu
A0000624,741.292.346-33,Isabella Furtado Hutchinson,42.38,22,Design de Moda,Saúde
A0000625,081.216.478-43,Aline Prince Gonzalez,43.95,19,Engenharia Agrícola,Artur Alvim
A0000626,850.386.906-37,Espartaco Enrique Ramos,41.79,21,Recursos Humanos,Lagoa Santa
A0000627,734.096.092-96,Alcione Turismo Wagner,74.25,21,Engenharia de Software,Monte Belo
A0000628,274.322.363-48,Eliseu Little Alcântara,26.57,21,Jornalismo,Campos do Jordão
A0000629,687.882.635-76,Frederico Vaz Lourival,79.18,25,Arquitetura,Confins
A0000630,703.808.844-02,Doralice Conway Ubaldo,26.73,27,Engenharia Civil,Pedro Leopoldo
A0000631,591.471.179-74,Alaor Winters Stanton,51.91,20,Agronomia,Fama
A0000632,854.046.409-87,Gaspar Salazar Franco,38.1,26,Design Gráfico,Alto da Lapa
A0000633,990.856.561-33,Osvaldo Assunção Reeves,96.29,30,Física,Vila Nova Cachoeirinha
A0000634,411.255.192-40,Expedito Gaspar Redondo,86.82,25,Hotelaria,Marilandia
A0000635,395.252.006-39,Edison Rua Maia,27.65,27,Farmácia,Curitiba
A0000636,234.180.825-56,Genaro Bennett Airton,65.52,21,Artes Visuais,Porto Velho
A0000637,427.989.812-04,Bobby Daniel Brandão,24.29,26,Design de Moda,Analândia
A0000638,495.933.048-19,Natasha Hanson Pacheco,31.73,21,Engenharia de Software,Porto Alegre
A0000639,409.449.472-39,Lilian Betânia Bosco,31.08,19,Química,Bragança Paulista
A0000640,320.755.279-03,Leonel Ilha Cook,59.43,22,Química,Cidade Ademar
A0000641,690.559.532-29,Justa Chan Carinhanha,42.44,20,Engenharia,Descoberto
A0000642,733.066.936-93,Anselmo Sparks Fabrício,49.32,19,Medicina Veterinária,Macapá
A0000643,331.334.869-69,Cleiton Mann Bulhões,46.73,24,Filosofia,Florianópolis
A0000644,057.894.316-66,Leon Keith Schmidt,52.0,27,Arquitetura,Manaus
A0000645,961.636.350-60,Kayla Cavalo Lynch,51.85,23,Agronomia,Cotia
A0000646,765.203.941-06,Guy Stafford Watson,80.86,27,Marketing,Volta Redonda
A0000647,048.402.162-15,Alcides Bailey Becker,29.26,29,Design de Interiores,Bragança Paulista
A0000648,269.547.494-60,Rosângela Gomes Salazar,73.76,21,Engenharia de Software,Esmeraldas
A0000649,925.503.280-19,Noah Owen Cavalcante,84.08,25,Sociologia,Londrina
A0000650,833.165.772-11,Marcela Paraíba Mason,20.21,25,Letras,Anápolis
A0000651,178.044.363-35,Amara Fraser Hawkins,21.98,19,Física,Vila Maria
A0000652,298.924.054-39,Adroaldo Brito Porter,89.97,20,Engenharia Florestal,Indaiatuba
A0000653,979.927.749-30,Evandro Alvarez Wells,37.21,29,Computação,Cotia
A0000654,591.112.659-14,Oscar Samuel Luna,45.09,27,Meteorologia,Casa Verde
A0000655,751.966.716-25,Pascoal Rosário Fabrício,69.11,26,Letras,Consolação
A0000656,178.010.410-38,Mariângela Kaufman Saraiva,51.1,24,Hotelaria,Divisa Nova
A0000657,732.337.775-74,Celso Wright Ilha,77.81,30,Música,Cidade Tiradentes
A0000658,101.482.664-01,Lara Walter Riley,76.39,23,Engenharia Química,Pancas
A0000659,058.803.252-29,Cyrus Nápoles Casa,22.95,19,Engenharia Elétrica,Alphaville
A0000660,929.771.876-00,Hugo Adelaide Olívio,77.0,18,Geologia,Móoca
A0000661,494.639.135-56,Aminah Camila Nolan,85.32,26,Geologia,Bebedouro
A0000662,468.623.946-06,Rosângela Ferreira Lima,49.89,20,Ciências Sociais,Cascavel
A0000663,793.262.969-11,Lilian Militar Battle,23.32,29,Fisioterapia,Serranos
A0000664,236.374.398-91,Ian Águia Mascarenhas,26.61,22,Meteorologia,São João da Mata
A0000665,468.582.467-97,Genivaldo Inocêncio Oscar,31.09,22,Engenharia Química,Cotia
A0000666,066.067.300-23,Nina Aparecida Robinson,78.03,23,Pedagogia,Grajaú
A0000667,000.648.938-98,David Célio Alonso,78.76,25,Geografia,Brasilândia
A0000668,576.710.044-64,Cleber Savage Steele,70.7,27,Economia,Fortaleza
A0000669,495.726.536-44,Larry Nascimento Beck,32.47,29,Radiologia,São José do Rio Preto
A0000670,480.993.541-84,Capistrano Ramos Serra,57.51,27,Engenharia,Areado
A0000671,638.536.450-03,Leopoldo Cadete Maciel,45.69,19,Design de Interiores,Bauru
A0000672,297.922.962-80,Geraldo Carvalho Mercês,37.43,24,Radiologia,São Bento Abade
A0000673,241.762.369-22,Bahia Short York,92.31,26,Engenharia Civil,São José do Alegre
A0000674,108.354.486-14,Dinah Guarani Branco,21.93,20,Contabilidade,Espírito Santo do Pinhal
A0000675,852.911.158-31,Cássio Ubaldo Schultz,71.66,24,Medicina Veterinária,Mairiporã
A0000676,798.573.346-95,Anabel Alemão Cunha,97.34,29,Direito,Porangaba
A0000677,980.388.218-07,Graziela McMahon Caprino,88.9,22,Gastronomia,Carrancas
A0000678,260.760.580-64,Cassiano Barker Reid,20.66,22,Turismo,São Domingos
A0000679,806.484.251-42,Anabela Bernard Bilac,31.01,18,Ciência da Computação,José Bonifácio
A0000680,264.667.848-78,Catarina Aurora Rice,39.03,19,Comunicação Social,São João de Meriti
A0000681,540.215.999-83,Arminda Aguirre Le,62.08,25,Cinema,Olaria
A0000682,147.017.722-67,Jackson Costa Phillips,30.73,23,Tecnologia em Alimentos,Rochedo de Minas
A0000683,255.340.817-08,Ewerton Collins White,59.15,26,Oceanografia,Ribeirão Preto
A0000684,553.865.856-22,Helena Adams Sávio,34.89,18,Engenharia de Software,Marsilac
A0000685,881.752.703-30,Cristina Battle Accorsi,27.4,22,Fonoaudiologia,Feira de Santana
A0000686,907.744.013-54,Danielle Diaz Itália,31.81,22,Engenharia de Produção,Granja Viana
A0000687,070.806.047-10,Agatha Diana Nelson,80.18,28,Nutrição,Queluzito
A0000688,270.138.336-65,Jesse Benício Evans,28.45,19,Engenharia Civil,Iperó
A0000689,638.993.473-40,Aurora Malan Dutra,31.57,19,Engenharia de Produção,Wenceslau Braz
A0000690,748.632.252-88,Heitor Ribeiro Pimentel,23.18,22,Música,Vinhedo
A0000691,920.293.711-73,Julius Ourique Aderaldo,78.05,23,Teatro,Nazaré Paulista
A0000692,808.428.983-79,Antônio Adams Combs,83.34,27,Estatística,Turvolândia
A0000693,915.280.752-50,Dino Scott Paula,62.0,21,Agronomia,Juatuba
A0000694,731.500.813-60,Drake Moisés Rafael,58.76,17,Agronomia,Montes Claros
A0000695,451.031.058-70,Bia Peixoto Woods,44.73,30,Música,Matozinhos
A0000696,683.887.468-71,Dina Calixto Pontes,85.98,18,Engenharia Civil,Itajubá
A0000697,240.488.313-56,Belchior Belém Gaspar,65.61,30,Economia,Três Corações
A0000698,055.212.341-28,Daniel Knight Bush,43.1,18,Cinema,Vila Romana
A0000699,194.046.548-68,Janaína Cauã Golden,31.4,27,Geologia,Vinhedo
